data_hora,client_ip,method,uri,feature,valor_real,limite,risk,decisao
2026-09-16T16:30:38.790927,172.19.0.3,GET,/tienda1/publico/anadir.jsp,request_rate,879,800,0.999555981298607,BLOQUEADO
2026-09-16T16:30:38.840204,172.19.0.3,POST,/tienda1/publico/caracteristicas.jsp,request_rate,880,800,0.9995475296313155,BLOQUEADO
2026-09-16T16:30:38.893589,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,252,200,0.9995969612594702,BLOQUEADO
2026-09-16T16:30:38.893606,172.19.0.3,GET,/tienda1/miembros/editar.jsp,request_rate,881,800,0.9995969612594702,BLOQUEADO
2026-09-16T16:30:38.943072,172.19.0.3,POST,/tienda1/miembros/editar.jsp,request_rate,882,800,0.999534222539194,BLOQUEADO
2026-09-16T16:30:38.991213,172.19.0.3,GET,/tienda1/global/titulo.jsp,request_rate,883,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:39.040298,172.19.0.3,POST,/tienda1/publico/anadir.jsp,request_rate,884,800,0.9995460379090247,BLOQUEADO
2026-09-16T16:30:39.089160,172.19.0.3,POST,/tienda1/publico/vaciar.jsp,request_rate,885,800,0.9995507404430315,BLOQUEADO
2026-09-16T16:30:39.138701,172.19.0.3,GET,/tienda1/publico/autenticar.jsp,request_rate,886,800,0.9995536002139742,BLOQUEADO
2026-09-16T16:30:39.189719,172.19.0.3,POST,/tienda1/publico/entrar.jsp,request_rate,887,800,0.9995446306845523,BLOQUEADO
2026-09-16T16:30:39.239769,172.19.0.3,GET,/tienda1/miembros/imagenes/castro.jpg,request_rate,888,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:39.292792,172.19.0.3,GET,/tienda1/publico/vaciar.jsp,request_rate,889,800,0.9995122676498721,BLOQUEADO
2026-09-16T16:30:39.343187,172.19.0.3,GET,/tienda1/miembros/fotos.jsp,request_rate,890,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:39.392249,172.19.0.3,POST,/tienda1/publico/anadir.jsp,request_rate,891,800,0.9995456227708358,BLOQUEADO
2026-09-16T16:30:39.440916,172.19.0.3,GET,/tienda1/imagenes/cmenbul.gif,request_rate,892,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:39.489163,172.19.0.3,POST,/tienda1/publico/vaciar.jsp,request_rate,893,800,0.9995408106049044,BLOQUEADO
2026-09-16T16:30:39.537418,172.19.0.3,GET,/tienda1/publico/caracteristicas.jsp,request_rate,894,800,0.999506786065051,BLOQUEADO
2026-09-16T16:30:39.589201,172.19.0.3,POST,/tienda1/publico/pagar.jsp,request_rate,895,800,0.9996439658848968,BLOQUEADO
2026-09-16T16:30:39.640381,172.19.0.3,POST,/tienda1/publico/entrar.jsp,request_rate,896,800,0.9995467453170257,BLOQUEADO
2026-09-16T16:30:39.689726,172.19.0.3,GET,/tienda1/index.jsp,request_rate,897,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:39.740969,172.19.0.3,GET,/tienda1/global/menum.jsp,request_rate,898,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:39.789461,172.19.0.3,GET,/tienda1/publico/pagar.jsp,request_rate,899,800,0.9996203161716285,BLOQUEADO
2026-09-16T16:30:39.838173,172.19.0.3,GET,/tienda1/publico/entrar.jsp,request_rate,900,800,0.9995189790074894,BLOQUEADO
2026-09-16T16:30:39.886599,172.19.0.3,POST,/tienda1/publico/entrar.jsp,request_rate,901,800,0.9995446306845523,BLOQUEADO
2026-09-16T16:30:39.935296,172.19.0.3,POST,/tienda1/publico/pagar.jsp,request_rate,902,800,0.9996439778551847,BLOQUEADO
2026-09-16T16:30:39.986266,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,239,200,0.9995980731038431,BLOQUEADO
2026-09-16T16:30:39.986282,172.19.0.3,GET,/tienda1/miembros/editar.jsp,request_rate,903,800,0.9995980731038431,BLOQUEADO
2026-09-16T16:30:40.034087,172.19.0.3,GET,/tienda1/publico/pagar.jsp,request_rate,904,800,0.9996204929521453,BLOQUEADO
2026-09-16T16:30:40.084605,172.19.0.3,POST,/tienda1/publico/autenticar.jsp,request_rate,905,800,0.9995467570468868,BLOQUEADO
2026-09-16T16:30:40.132985,172.19.0.3,GET,/tienda1/publico/pagar.jsp,request_rate,906,800,0.9996204206717765,BLOQUEADO
2026-09-16T16:30:40.181694,172.19.0.3,GET,/tienda1/imagenes/2.gif,request_rate,907,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:40.229748,172.19.0.3,POST,/tienda1/publico/anadir.jsp,request_rate,908,800,0.9995459465063496,BLOQUEADO
2026-09-16T16:30:40.278035,172.19.0.3,GET,/tienda1/publico/caracteristicas.jsp/asf-logo-wide.gif/.java,request_rate,909,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:40.327005,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,257,200,0.9995969612594702,BLOQUEADO
2026-09-16T16:30:40.327026,172.19.0.3,GET,/tienda1/miembros/editar.jsp,request_rate,910,800,0.9995969612594702,BLOQUEADO
2026-09-16T16:30:40.375966,172.19.0.3,GET,/tienda1/imagenes/nuestratierra.jpg,request_rate,911,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:40.424843,172.19.0.3,GET,/tienda1/publico/autenticar.jsp,request_rate,912,800,0.9995543257220645,BLOQUEADO
2026-09-16T16:30:40.472844,172.19.0.3,GET,/tienda1/miembros/index.jsp,request_rate,913,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:40.523527,172.19.0.3,GET,/tienda1/global/menum.jsp,request_rate,914,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:40.572243,172.19.0.3,POST,/tienda1/publico/anadir.jsp,request_rate,915,800,0.9995459344122957,BLOQUEADO
2026-09-16T16:30:40.621656,172.19.0.3,GET,/tienda1/publico/pagar.jsp,request_rate,916,800,0.9996204037256363,BLOQUEADO
2026-09-16T16:30:40.670697,172.19.0.3,POST,/tienda1/publico/caracteristicas.jsp,request_rate,917,800,0.999547432223588,BLOQUEADO
2026-09-16T16:30:40.725208,172.19.0.3,GET,/tienda1/publico/pagar.jsp,request_rate,918,800,0.9996208584783525,BLOQUEADO
2026-09-16T16:30:40.774735,172.19.0.3,GET,/tienda1/imagenes/2.gif,request_rate,919,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:40.824006,172.19.0.3,GET,/tienda1/global/estilos.css,request_rate,920,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:40.873344,172.19.0.3,GET,/tienda1/imagenes/cmenbul.gif,request_rate,921,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:40.922651,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,249,200,0.9995957080583695,BLOQUEADO
2026-09-16T16:30:40.922664,172.19.0.3,GET,/tienda1/miembros/editar.jsp,request_rate,922,800,0.9995957080583695,BLOQUEADO
2026-09-16T16:30:40.971327,172.19.0.3,GET,/tienda1/publico/miembros.jsp,request_rate,923,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:41.020211,172.19.0.3,GET,/tienda1/publico/vaciar.jsp,request_rate,924,800,0.999527299258587,BLOQUEADO
2026-09-16T16:30:41.069997,172.19.0.3,GET,/tienda1/miembros/index.jsp,request_rate,925,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:41.120725,172.19.0.3,POST,/tienda1/publico/anadir.jsp,request_rate,926,800,0.9995454140471974,BLOQUEADO
2026-09-16T16:30:41.169826,172.19.0.3,GET,/CFIDE/administrator/left.cfm,request_rate,927,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:41.219567,172.19.0.3,GET,/tienda1/global/estilos.css,request_rate,928,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:41.269321,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,234,200,0.9995969612594702,BLOQUEADO
2026-09-16T16:30:41.269334,172.19.0.3,GET,/tienda1/miembros/editar.jsp,request_rate,929,800,0.9995969612594702,BLOQUEADO
2026-09-16T16:30:41.318749,172.19.0.3,POST,/tienda1/publico/caracteristicas.jsp,request_rate,930,800,0.999547432223588,BLOQUEADO
2026-09-16T16:30:41.371045,172.19.0.3,POST,/tienda1/publico/pagar.jsp,request_rate,931,800,0.999644681957425,BLOQUEADO
2026-09-16T16:30:41.424428,172.19.0.3,GET,/tienda1/publico/pagar.jsp,request_rate,932,800,0.9995611041624114,BLOQUEADO
2026-09-16T16:30:41.473382,172.19.0.3,GET,/tienda1/global/titulo.jsp,request_rate,933,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:41.521947,172.19.0.3,GET,/_vti_pvt/,request_rate,934,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:41.571222,172.19.0.3,POST,/tienda1/publico/autenticar.jsp,request_rate,935,800,0.9996446009436901,BLOQUEADO
2026-09-16T16:30:41.621384,172.19.0.3,GET,/tienda1/miembros/fotos.jsp,request_rate,936,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:41.670488,172.19.0.3,GET,/tienda1/index.jsp,request_rate,937,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:41.720142,172.19.0.3,GET,/tienda1/publico/autenticar.jsp,request_rate,938,800,0.9995538431290187,BLOQUEADO
2026-09-16T16:30:41.768782,172.19.0.3,GET,/tienda1/imagenes/1.gif,request_rate,939,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:41.817630,172.19.0.3,POST,/tienda1/miembros/editar.jsp,request_rate,940,800,0.9995352359597421,BLOQUEADO
2026-09-16T16:30:41.866264,172.19.0.3,GET,/tienda1/asf-logo-wide.gif.BAK,request_rate,941,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:41.916026,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,231,200,0.9995957080583695,BLOQUEADO
2026-09-16T16:30:41.916045,172.19.0.3,GET,/tienda1/publico/registro.jsp,request_rate,942,800,0.9995957080583695,BLOQUEADO
2026-09-16T16:30:41.964971,172.19.0.3,GET,/tienda1.bak,request_rate,943,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:42.013796,172.19.0.3,GET,/tienda1/publico/anadir.jsp,request_rate,944,800,0.9995557479411785,BLOQUEADO
2026-09-16T16:30:42.063006,172.19.0.3,GET,/tienda1/imagenes/cmenbul.gif,request_rate,945,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:42.111109,172.19.0.3,GET,/tienda1/index.jsp,request_rate,946,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:42.160059,172.19.0.3,GET,/tienda1/publico/vaciar.jsp,request_rate,947,800,0.9995122676498721,BLOQUEADO
2026-09-16T16:30:42.208684,172.19.0.3,GET,/tienda1/imagenes/1.gif,request_rate,948,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:42.257011,172.19.0.3,GET,/tienda1/miembros/salir.jsp,request_rate,949,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:42.306642,172.19.0.3,GET,/tienda1/publico/caracteristicas.jsp,request_rate,950,800,0.999506786065051,BLOQUEADO
2026-09-16T16:30:42.356748,172.19.0.3,POST,/tienda1/publico/registro.jsp,request_rate,951,800,0.9995388696082479,BLOQUEADO
2026-09-16T16:30:42.408846,172.19.0.3,POST,/tienda1/miembros/editar.jsp,request_rate,952,800,0.9995335965972375,BLOQUEADO
2026-09-16T16:30:42.457977,172.19.0.3,GET,/tienda1/imagenes/1.gif,request_rate,953,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:42.505984,172.19.0.3,GET,/tienda1/miembros/imagenes/castro.jpg,request_rate,954,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:42.555428,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,256,200,0.9995957080583695,BLOQUEADO
2026-09-16T16:30:42.555443,172.19.0.3,GET,/tienda1/publico/registro.jsp,request_rate,955,800,0.9995957080583695,BLOQUEADO
2026-09-16T16:30:42.603203,172.19.0.3,GET,/tienda1/miembros/index.jsp,request_rate,956,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:42.653602,172.19.0.3,GET,/tienda1/publico/vaciar.jsp,request_rate,957,800,0.9995122676498721,BLOQUEADO
2026-09-16T16:30:42.707232,172.19.0.3,POST,/tienda1/publico/registro.jsp,request_rate,958,800,0.999524408065388,BLOQUEADO
2026-09-16T16:30:42.756807,172.19.0.3,POST,/tienda1/publico/anadir.jsp,request_rate,959,800,0.9995467754796048,BLOQUEADO
2026-09-16T16:30:42.807035,172.19.0.3,GET,/tienda1/publico/pagar.jsp,request_rate,960,800,0.9996205816257383,BLOQUEADO
2026-09-16T16:30:42.859456,172.19.0.3,GET,/vti_txt/,request_rate,961,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:42.908291,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,272,200,0.9995957080583695,BLOQUEADO
2026-09-16T16:30:42.908304,172.19.0.3,GET,/tienda1/miembros/editar.jsp,request_rate,962,800,0.9995957080583695,BLOQUEADO
2026-09-16T16:30:42.958800,172.19.0.3,POST,/tienda1/publico/entrar.jsp,request_rate,963,800,0.9995446306845523,BLOQUEADO
2026-09-16T16:30:43.009413,172.19.0.3,GET,/tienda1/imagenes/nuestratierra.jpg,request_rate,964,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:43.058995,172.19.0.3,POST,/tienda1/publico/caracteristicas.jsp,request_rate,965,800,0.999547432223588,BLOQUEADO
2026-09-16T16:30:43.107611,172.19.0.3,GET,/tienda1/imagenes/1.gif,request_rate,966,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:43.156888,172.19.0.3,GET,/tienda1/global/creditos.jsp,request_rate,967,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:43.207764,172.19.0.3,POST,/tienda1/miembros/editar.jsp,request_rate,968,800,0.9995327940388713,BLOQUEADO
2026-09-16T16:30:43.261260,172.19.0.3,GET,/tienda1/publico/productos.jsp,request_rate,969,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:43.314020,172.19.0.3,POST,/tienda1/publico/vaciar.jsp,request_rate,970,800,0.9995462492170016,BLOQUEADO
2026-09-16T16:30:43.363764,172.19.0.3,GET,/,request_rate,971,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:43.411917,172.19.0.3,POST,/tienda1/publico/registro.jsp,request_rate,972,800,0.9995364638639904,BLOQUEADO
2026-09-16T16:30:43.460366,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,304,200,0.9995957080583695,BLOQUEADO
2026-09-16T16:30:43.460380,172.19.0.3,GET,/tienda1/miembros/editar.jsp,request_rate,973,800,0.9995957080583695,BLOQUEADO
2026-09-16T16:30:43.508927,172.19.0.3,POST,/tienda1/publico/registro.jsp,request_rate,974,800,0.9995311618139032,BLOQUEADO
2026-09-16T16:30:43.562455,172.19.0.3,GET,/tienda1/publico/caracteristicas.jsp,request_rate,975,800,0.9995072189675822,BLOQUEADO
2026-09-16T16:30:43.616289,172.19.0.3,GET,/tienda1/publico/pagar.jsp,request_rate,976,800,0.9996203865920833,BLOQUEADO
2026-09-16T16:30:43.665986,172.19.0.3,GET,/tienda1/publico/caracteristicas.jsp,request_rate,977,800,0.9996209210531041,BLOQUEADO
2026-09-16T16:30:43.714024,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,238,200,0.9995957080583695,BLOQUEADO
2026-09-16T16:30:43.714038,172.19.0.3,GET,/tienda1/publico/registro.jsp,request_rate,978,800,0.9995957080583695,BLOQUEADO
2026-09-16T16:30:43.762379,172.19.0.3,POST,/tienda1/publico/pagar.jsp,request_rate,979,800,0.9996439658848968,BLOQUEADO
2026-09-16T16:30:43.812916,172.19.0.3,GET,/IISSamples/sdk/asp/docs/CodeBrws.asp,request_rate,980,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:43.865567,172.19.0.3,GET,/tienda1/publico/anadir.jsp,request_rate,981,800,0.9995603567349687,BLOQUEADO
2026-09-16T16:30:43.917118,172.19.0.3,GET,/tienda1/publico/autenticar.jsp,request_rate,982,800,0.9995543257220645,BLOQUEADO
2026-09-16T16:30:43.966578,172.19.0.3,POST,/tienda1/publico/pagar.jsp,request_rate,983,800,0.9996439658848968,BLOQUEADO
2026-09-16T16:30:44.015113,172.19.0.3,GET,/tienda1/miembros/index.jsp,request_rate,984,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:44.064095,172.19.0.3,POST,/tienda1/publico/entrar.jsp,request_rate,985,800,0.9995445279379068,BLOQUEADO
2026-09-16T16:30:44.113812,172.19.0.3,POST,/tienda1/publico/autenticar.jsp,request_rate,986,800,0.9995988805617837,BLOQUEADO
2026-09-16T16:30:44.163311,172.19.0.3,GET,/tienda1/miembros/imagenes/zarauz.jpg,request_rate,987,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:44.211966,172.19.0.3,GET,/tienda1/publico/caracteristicas.jsp,request_rate,988,800,0.999506786065051,BLOQUEADO
2026-09-16T16:30:44.261466,172.19.0.3,POST,/tienda1/miembros/editar.jsp,request_rate,989,800,0.9995352359597421,BLOQUEADO
2026-09-16T16:30:44.309709,172.19.0.3,GET,/tienda1/imagenes/logo.gif,request_rate,990,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:44.359144,172.19.0.3,POST,/tienda1/publico/autenticar.jsp,request_rate,991,800,0.9995464499858321,BLOQUEADO
2026-09-16T16:30:44.407623,172.19.0.3,GET,/tienda1/global/estilos.css,request_rate,992,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:44.456259,172.19.0.3,GET,/tienda1/miembros/index.jsp,request_rate,993,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:44.505236,172.19.0.3,GET,/tienda1/publico/caracteristicas.jsp,request_rate,994,800,0.9995266084809813,BLOQUEADO
2026-09-16T16:30:44.556275,172.19.0.3,GET,/tienda1/asf-logo-wide.gif/,request_rate,995,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:44.605965,172.19.0.3,GET,/tienda1/miembros/imagenes/zarauz.jpg,request_rate,996,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:44.655425,172.19.0.3,POST,/tienda1/publico/autenticar.jsp,request_rate,997,800,0.999546347252498,BLOQUEADO
2026-09-16T16:30:44.704645,172.19.0.3,GET,/tienda1/publico/miembros.jsp,request_rate,998,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:44.754650,172.19.0.3,GET,/tienda1/publico/entrar.jsp/asf-logo-wide.bak,request_rate,999,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:30:44.805737,172.19.0.3,GET,/tienda1/publico/miembros.jsp,request_rate,1000,800,0.9994951774027659,BLOQUEADO
2026-09-16T16:46:24.911394,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,288,200,0.9990099422127632,BLOQUEADO
2026-09-16T16:46:25.014173,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,251,200,0.18747059241944253,LIBERADO
2026-09-16T16:47:13.308681,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,288,200,0.9990099422127632,BLOQUEADO
2026-09-16T16:47:13.405911,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,251,200,0.18747059241944253,LIBERADO
2026-09-16T17:04:51.898144,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,279,200,0.11353219837377476,LIBERADO
2026-09-16T17:04:52.886893,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,255,200,0.3695646664989336,LIBERADO
2026-09-16T17:04:53.028673,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,239,200,0.24631827310776985,LIBERADO
2026-09-16T17:04:54.893376,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,257,200,0.7892122088287036,BLOQUEADO
2026-09-16T17:04:54.943501,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,237,200,0.7313594744397532,BLOQUEADO
2026-09-16T17:04:55.229953,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,244,200,0.7106381458145021,BLOQUEADO
2026-09-16T17:04:55.703480,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,255,200,0.7916123797675163,BLOQUEADO
2026-09-16T17:04:56.176843,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,250,200,0.94199838309045,BLOQUEADO
2026-09-16T17:04:56.228836,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,239,200,0.8590558098437133,BLOQUEADO
2026-09-16T17:04:56.325098,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,229,200,0.9037733312940929,BLOQUEADO
2026-09-16T17:04:56.513475,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,260,200,0.91712311149499,BLOQUEADO
2026-09-16T17:04:56.891610,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,303,200,0.9993740549641785,BLOQUEADO
2026-09-16T17:04:57.083071,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,226,200,0.9469148546985494,BLOQUEADO
2026-09-16T17:04:57.319334,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,236,200,0.9557637966063535,BLOQUEADO
2026-09-16T17:04:58.166341,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,245,200,0.9994876529822047,BLOQUEADO
2026-09-16T17:04:58.820900,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,252,200,0.9803626847903616,BLOQUEADO
2026-09-16T17:04:58.916657,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,239,200,0.9858189312672433,BLOQUEADO
2026-09-16T17:04:59.761588,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,249,200,0.9892608151179815,BLOQUEADO
2026-09-16T17:04:59.811147,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,267,200,0.9895571720871094,BLOQUEADO
2026-09-16T17:05:00.003200,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,234,200,0.9906433010805297,BLOQUEADO
2026-09-16T17:05:01.230292,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,256,200,0.9950320242775423,BLOQUEADO
2026-09-16T17:05:01.326762,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,226,200,0.9952416510047444,BLOQUEADO
2026-09-16T17:05:02.924691,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,247,200,0.997451784317922,BLOQUEADO
2026-09-16T17:05:03.494978,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,231,200,0.998112810170613,BLOQUEADO
2026-09-16T17:05:03.684444,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,254,200,0.9987943500985474,BLOQUEADO
2026-09-16T17:05:04.198931,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,260,200,0.9995546388470506,BLOQUEADO
2026-09-16T17:05:04.479707,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,247,200,0.9983629742086105,BLOQUEADO
2026-09-16T17:05:04.720558,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,230,200,0.9984518050789887,BLOQUEADO
2026-09-16T17:05:06.546642,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,247,200,0.9989161418016665,BLOQUEADO
2026-09-16T17:05:06.876722,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,256,200,0.9990391731796625,BLOQUEADO
2026-09-16T17:05:07.114785,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,279,200,0.9995842784036397,BLOQUEADO
2026-09-16T17:05:07.212222,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,248,200,0.999081396698102,BLOQUEADO
2026-09-16T17:05:07.588127,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,223,200,0.9990690672296253,BLOQUEADO
2026-09-16T17:05:08.295316,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,267,200,0.9991476948699557,BLOQUEADO
2026-09-16T17:05:08.348809,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,267,200,0.9991523639687768,BLOQUEADO
2026-09-16T17:05:08.540397,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,257,200,0.9991704092371758,BLOQUEADO
2026-09-16T17:05:09.005248,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,267,200,0.9992494353289935,BLOQUEADO
2026-09-16T17:05:09.335841,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,229,200,0.9992371915125337,BLOQUEADO
2026-09-16T17:05:10.363951,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,289,200,0.9995938895543092,BLOQUEADO
2026-09-16T17:05:11.218540,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,562,200,0.9993919856847993,BLOQUEADO
2026-09-16T17:05:11.313543,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,226,200,0.9993530410744719,BLOQUEADO
2026-09-16T17:05:11.737141,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,244,200,0.9993920191257917,BLOQUEADO
2026-09-16T17:05:11.884821,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,284,200,0.9995993118602283,BLOQUEADO
2026-09-16T17:05:12.175118,172.19.0.3,GET,/tienda1/publico/caracteristicas.jsp,query_length,350,200,0.9990194766229769,BLOQUEADO
2026-09-16T17:05:13.954948,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,233,200,0.9994450908809573,BLOQUEADO
2026-09-16T17:05:14.143019,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,232,200,0.9994629719747294,BLOQUEADO
2026-09-16T17:05:14.430593,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,261,200,0.9994570019293862,BLOQUEADO
2026-09-16T17:28:53.704761,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,288,200,0.9989311943542538,BLOQUEADO
2026-09-16T17:28:53.800690,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,251,200,0.13606855781388077,LIBERADO
2026-09-16T17:30:24.393968,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,288,200,0.9989311943542538,BLOQUEADO
2026-09-16T17:30:24.491297,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,251,200,0.13606855781388077,LIBERADO
2026-09-16T17:34:59.242902,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,279,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:00.231723,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,255,200,0.13606855781388077,LIBERADO
2026-09-16T17:35:00.372497,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,239,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:02.266901,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,257,200,0.13606855781388077,LIBERADO
2026-09-16T17:35:02.316356,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,237,200,0.10227675956655405,LIBERADO
2026-09-16T17:35:02.600763,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,244,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:03.070851,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,255,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:03.557620,172.19.0.3,GET,/tienda1/miembros/editar.jsp,query_length,250,200,0.17988187463605715,LIBERADO
2026-09-16T17:35:03.611702,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,239,200,0.07672521270126122,LIBERADO
2026-09-16T17:35:03.712083,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,229,200,0.10227675956655405,LIBERADO
2026-09-16T17:35:03.903266,172.19.0.3,GET,/tienda1/publico/registro.jsp,query_length,260,200,0.10227675956655405,LIBERADO
