data_hora,metodo,caminho,risco,threshold,decisao,status_http
2026-09-16T16:19:42.424763+00:00,POST,/tienda1/miembros/editar.jsp,0.992916159377388,0.44,BLOQUEADA,403
2026-09-16T16:19:42.470883+00:00,GET,/tienda1/publico/registro.jsp,0.9990690672296253,0.44,BLOQUEADA,403
2026-09-16T16:19:42.519690+00:00,GET,/tienda1/publico/pagar.jsp,0.996921414114841,0.44,BLOQUEADA,403
2026-09-16T16:19:42.566077+00:00,GET,/tienda1/publico/caracteristicas.jsp,0.9947344986096525,0.44,BLOQUEADA,403
2026-09-16T16:19:42.611446+00:00,POST,/tienda1/miembros/editar.jsp,0.9942139246696183,0.44,BLOQUEADA,403
2026-09-16T16:19:42.657670+00:00,GET,/tienda1/imagenes/cmenbul.gif,0.993981925731838,0.44,BLOQUEADA,403
2026-09-16T16:19:42.705276+00:00,GET,/tienda1/publico/vaciar.jsp,0.9951820759058918,0.44,BLOQUEADA,403
2026-09-16T16:19:42.751764+00:00,GET,/tienda1/publico/autenticar.jsp,0.9975293815406042,0.44,BLOQUEADA,403
2026-09-16T16:19:42.797547+00:00,GET,/.INC,0.994239515060477,0.44,BLOQUEADA,403
2026-09-16T16:19:42.843007+00:00,GET,/tienda1/miembros/imagenes/castro.jpg,0.9943218426524708,0.44,BLOQUEADA,403
2026-09-16T16:19:42.889219+00:00,GET,/tienda1/imagenes/cmenbul.gif,0.9944024771440261,0.44,BLOQUEADA,403
2026-09-16T16:19:42.935990+00:00,GET,/tienda1/publico/entrar.jsp,0.9957473758210982,0.44,BLOQUEADA,403
2026-09-16T16:19:42.982394+00:00,GET,/tienda1/miembros/salir.jsp,0.994558836876979,0.44,BLOQUEADA,403
2026-09-16T16:19:43.028434+00:00,GET,/tienda1/miembros/imagenes/zarauz.jpg,0.9946346440530031,0.44,BLOQUEADA,403
2026-09-16T16:19:43.074999+00:00,GET,/tienda1/publico/autenticar.jsp,0.9977280791847214,0.44,BLOQUEADA,403
2026-09-16T16:19:43.121044+00:00,POST,/tienda1/miembros/editar.jsp,0.9994631330933768,0.44,BLOQUEADA,403
2026-09-16T16:19:43.170235+00:00,GET,/tienda1/publico/registro.jsp,0.9991476948699557,0.44,BLOQUEADA,403
2026-09-16T16:19:43.223656+00:00,GET,/tienda1/miembros/editar.jsp,0.9991523639687768,0.44,BLOQUEADA,403
2026-09-16T16:19:43.273527+00:00,GET,/tienda1/publico/anadir.jsp,0.9978716029172693,0.44,BLOQUEADA,403
2026-09-16T16:19:43.319452+00:00,POST,/tienda1/publico/pagar.jsp,0.9994926314320729,0.44,BLOQUEADA,403
2026-09-16T16:19:43.366260+00:00,GET,/tienda1/publico/autenticar.jsp,0.9980602441247962,0.44,BLOQUEADA,403
2026-09-16T16:19:43.410886+00:00,GET,/tienda1/publico/registro.jsp,0.9991704092371758,0.44,BLOQUEADA,403
2026-09-16T16:19:43.460282+00:00,POST,/tienda1/publico/pagar.jsp,0.9994967865343242,0.44,BLOQUEADA,403
2026-09-16T16:19:43.506667+00:00,GET,/asf-logo-wide.gif,0.9953145449515184,0.44,BLOQUEADA,403
2026-09-16T16:19:43.552716+00:00,GET,/tienda1/imagenes/cmenbul.gif,0.995375454421526,0.44,BLOQUEADA,403
2026-09-16T16:19:43.598421+00:00,POST,/tienda1/publico/anadir.jsp,0.997111734128354,0.44,BLOQUEADA,403
2026-09-16T16:19:43.644482+00:00,GET,/tienda1/publico/autenticar.jsp,0.9980023800367568,0.44,BLOQUEADA,403
2026-09-16T16:19:43.691796+00:00,GET,/tienda1/global/titulo.jsp,0.9955513000460899,0.44,BLOQUEADA,403
2026-09-16T16:19:43.738102+00:00,POST,/tienda1/publico/caracteristicas.jsp,0.9974696317438146,0.44,BLOQUEADA,403
2026-09-16T16:19:43.783705+00:00,POST,/tienda1/publico/anadir.jsp,0.9972330810985901,0.44,BLOQUEADA,403
2026-09-16T16:19:43.830672+00:00,GET,/tienda1/publico/caracteristicas.jsp,0.996305010889573,0.44,BLOQUEADA,403
2026-09-16T16:19:43.875943+00:00,GET,/tienda1/publico/registro.jsp,0.9992494353289935,0.44,BLOQUEADA,403
2026-09-16T16:19:43.924467+00:00,GET,/tienda1/publico/entrar.jsp,0.9967453389491633,0.44,BLOQUEADA,403
2026-09-16T16:19:43.970594+00:00,GET,/tienda1/imagenes/2.gif/6909030637832563290.jsp.OLD,0.9958743646273434,0.44,BLOQUEADA,403
2026-09-16T16:19:44.016298+00:00,GET,/tienda1/publico/entrar.jsp,0.9968202253302326,0.44,BLOQUEADA,403
2026-09-16T16:19:44.063055+00:00,GET,/tienda1/asf-logo-wide.BAK,0.9959742744388257,0.44,BLOQUEADA,403
2026-09-16T16:19:44.108762+00:00,POST,/tienda1/publico/vaciar.jsp,0.9995151974208408,0.44,BLOQUEADA,403
2026-09-16T16:19:44.155920+00:00,GET,/tienda1/miembros/imagenes/castro.jpg,0.996070587356592,0.44,BLOQUEADA,403
2026-09-16T16:19:44.203071+00:00,GET,/tienda1/publico/registro.jsp,0.9992371915125337,0.44,BLOQUEADA,403
2026-09-16T16:19:44.251359+00:00,GET,/tienda1/publico/vaciar.jsp,0.9995111742105379,0.44,BLOQUEADA,403
2026-09-16T16:19:44.297361+00:00,GET,/tienda1/imagenes/1.gif,0.9962086635023061,0.44,BLOQUEADA,403
2026-09-16T16:19:44.343446+00:00,POST,/tienda1/publico/caracteristicas.jsp,0.997766499194217,0.44,BLOQUEADA,403
2026-09-16T16:19:44.390558+00:00,GET,/tienda1/publico/vaciar.jsp,0.9969160546194056,0.44,BLOQUEADA,403
2026-09-16T16:19:44.436396+00:00,GET,/tienda1/publico/vaciar.jsp,0.996960572387746,0.44,BLOQUEADA,403
2026-09-16T16:19:44.482401+00:00,GET,/tienda1/imagenes/1.gif/,0.9963816134605374,0.44,BLOQUEADA,403
2026-09-16T16:19:44.528568+00:00,GET,/tienda1/miembros/imagenes/zarauz.jpg,0.996422975775147,0.44,BLOQUEADA,403
2026-09-16T16:19:44.574973+00:00,GET,/tienda1/miembros/index.jsp,0.9964636208460254,0.44,BLOQUEADA,403
2026-09-16T16:19:44.620673+00:00,GET,/tienda1/publico/miembros.jsp,0.9965035643442663,0.44,BLOQUEADA,403
2026-09-16T16:19:44.669526+00:00,GET,/tienda1/imagenes/cmenbul.gif,0.9965428215367977,0.44,BLOQUEADA,403
2026-09-16T16:19:44.718379+00:00,GET,/tienda1/publico/caracteristicas.jsp,0.9970044487596665,0.44,BLOQUEADA,403
2026-09-16T16:19:44.764967+00:00,GET,/tienda1/imagenes/cmenbul.gif,0.9966193361220731,0.44,BLOQUEADA,403
2026-09-16T16:19:44.810852+00:00,GET,/tienda1/publico/caracteristicas.jsp,0.9970669243987992,0.44,BLOQUEADA,403
2026-09-16T16:19:44.857435+00:00,GET,/tienda1/global/estilos.css,0.9966932790931914,0.44,BLOQUEADA,403
2026-09-16T16:19:44.903544+00:00,GET,/tienda1/miembros/salir.jsp,0.9967293204207929,0.44,BLOQUEADA,403
2026-09-16T16:19:44.949238+00:00,POST,/tienda1/publico/entrar.jsp,0.9979494364237929,0.44,BLOQUEADA,403
2026-09-16T16:19:44.995347+00:00,GET,/tienda1/publico/anadir.jsp,0.9984511090502053,0.44,BLOQUEADA,403
2026-09-16T16:19:45.041837+00:00,GET,/tienda1/publico/vaciar.jsp,0.9973399871684159,0.44,BLOQUEADA,403
2026-09-16T16:19:45.088807+00:00,GET,/tienda1/publico/miembros.jsp,0.9968675860576095,0.44,BLOQUEADA,403
2026-09-16T16:19:45.135750+00:00,GET,/tienda1/global/titulo.jsp,0.9969007389313516,0.44,BLOQUEADA,403
2026-09-16T16:19:45.182565+00:00,GET,/tienda1/publico/anadir.jsp,0.9985111136481912,0.44,BLOQUEADA,403
2026-09-16T16:19:45.230535+00:00,GET,/tienda1/miembros/editar.jsp,0.9995938895543092,0.44,BLOQUEADA,403
2026-09-16T16:19:45.278995+00:00,GET,/iissamples/ExAir/dfault.asp,0.9969969906854298,0.44,BLOQUEADA,403
2026-09-16T16:19:45.325556+00:00,GET,/tienda1/imagenes/2.gif,0.9970280421921658,0.44,BLOQUEADA,403
2026-09-16T16:19:45.372475+00:00,GET,/tienda1/publico/entrar.jsp,0.9982281482209862,0.44,BLOQUEADA,403
2026-09-16T16:19:45.418866+00:00,GET,/tienda1/miembros/imagenes/ogono.jpg,0.9970886595737594,0.44,BLOQUEADA,403
2026-09-16T16:19:45.464507+00:00,POST,/tienda1/publico/pagar.jsp,0.9995340504338863,0.44,BLOQUEADA,403
2026-09-16T16:19:45.510426+00:00,POST,/tienda1/publico/autenticar.jsp,0.9980625098930908,0.44,BLOQUEADA,403
2026-09-16T16:19:45.556690+00:00,GET,/tienda1/global/estilos.css,0.9971760205380172,0.44,BLOQUEADA,403
2026-09-16T16:19:45.602835+00:00,GET,/tienda1/imagenes/logo.gif,0.9972042282250286,0.44,BLOQUEADA,403
2026-09-16T16:19:45.647761+00:00,GET,/tienda1/global/titulo.jsp,0.9972319947903769,0.44,BLOQUEADA,403
2026-09-16T16:19:45.695813+00:00,GET,/tienda1/global/titulo.jsp,0.9972593290251885,0.44,BLOQUEADA,403
2026-09-16T16:19:45.743417+00:00,GET,/tienda1/miembros/fotos.jsp,0.9972862395114215,0.44,BLOQUEADA,403
2026-09-16T16:19:45.790136+00:00,GET,/asf-logo-wide.gif,0.9973127346275515,0.44,BLOQUEADA,403
2026-09-16T16:19:45.836220+00:00,GET,/tienda1/publico/vaciar.jsp,0.9977413042641438,0.44,BLOQUEADA,403
2026-09-16T16:19:45.882688+00:00,POST,/tienda1/miembros/editar.jsp,0.9975822605539081,0.44,BLOQUEADA,403
2026-09-16T16:19:45.928758+00:00,POST,/tienda1/publico/autenticar.jsp,0.9995411885951526,0.44,BLOQUEADA,403
2026-09-16T16:19:45.974365+00:00,POST,/tienda1/publico/autenticar.jsp,0.9982395279580433,0.44,BLOQUEADA,403
2026-09-16T16:19:46.021432+00:00,POST,/tienda1/publico/entrar.jsp,0.9982658565552683,0.44,BLOQUEADA,403
2026-09-16T16:19:46.067663+00:00,GET,/tienda1/publico/registro.jsp,0.9993919856847993,0.44,BLOQUEADA,403
2026-09-16T16:19:46.115456+00:00,POST,/tienda1/publico/anadir.jsp,0.9994644372418193,0.44,BLOQUEADA,403
2026-09-16T16:19:46.161717+00:00,GET,/tienda1/publico/registro.jsp,0.9993530410744719,0.44,BLOQUEADA,403
2026-09-16T16:19:46.209949+00:00,POST,/tienda1/publico/registro.jsp,0.9944794282399116,0.44,BLOQUEADA,403
2026-09-16T16:19:46.257027+00:00,POST,/tienda1/publico/pagar.jsp,0.9995460597790902,0.44,BLOQUEADA,403
2026-09-16T16:19:46.303035+00:00,POST,/tienda1/miembros/editar.jsp,0.9976973295894593,0.44,BLOQUEADA,403
2026-09-16T16:19:46.348783+00:00,GET,/tienda1/asf-logo-wide.bak,0.997601071985539,0.44,BLOQUEADA,403
2026-09-16T16:19:46.395281+00:00,GET,/tienda1/publico/entrar.jsp,0.9980731658291052,0.44,BLOQUEADA,403
2026-09-16T16:19:46.441471+00:00,GET,/msadc/adcvbs.inc,0.9976443043876295,0.44,BLOQUEADA,403
2026-09-16T16:19:46.487356+00:00,GET,/tienda1/publico/caracteristicas.jsp,0.9995835203395899,0.44,BLOQUEADA,403
2026-09-16T16:19:46.533735+00:00,GET,/_cti_pvt/dectodep.btr,0.9976862937596592,0.44,BLOQUEADA,403
2026-09-16T16:19:46.579635+00:00,GET,/tienda1/publico/registro.jsp,0.9993920191257917,0.44,BLOQUEADA,403
2026-09-16T16:19:46.628109+00:00,GET,/tienda1/imagenes/1.gif,0.997727085766024,0.44,BLOQUEADA,403
2026-09-16T16:19:46.673432+00:00,POST,/tienda1/miembros/editar.jsp,0.9995370823616891,0.44,BLOQUEADA,403
2026-09-16T16:19:46.719439+00:00,GET,/tienda1/miembros/editar.jsp,0.9995993118602283,0.44,BLOQUEADA,403
2026-09-16T16:19:46.769021+00:00,GET,/tienda1/publico/miembros.jsp,0.9977861236792456,0.44,BLOQUEADA,403
2026-09-16T16:19:46.814657+00:00,GET,/tienda1/miembros/imagenes/ogono.jpg,0.9978052503804015,0.44,BLOQUEADA,403
2026-09-16T16:19:46.860509+00:00,POST,/tienda1/publico/entrar.jsp,0.9984815525670417,0.44,BLOQUEADA,403
2026-09-16T16:19:46.906379+00:00,GET,/tienda1/imagenes/logo.gif,0.9978427046575773,0.44,BLOQUEADA,403
2026-09-16T16:19:46.951955+00:00,GET,/asf-logo-wide.gif/.Old,0.9978610417831184,0.44,BLOQUEADA,403
2026-09-16T16:19:46.998878+00:00,GET,/tienda1/publico/caracteristicas.jsp,0.9990194766229769,0.44,BLOQUEADA,403
2026-09-16T16:19:47.047580+00:00,POST,/tienda1/publico/vaciar.jsp,0.9985572886480681,0.44,BLOQUEADA,403
2026-09-16T16:19:47.093891+00:00,GET,/tienda1/miembros/imagenes/castro.jpg/asf-logo-wide,0.9979145482545807,0.44,BLOQUEADA,403
2026-09-16T16:19:47.140466+00:00,GET,/tienda1/imagenes/1.gif,0.9979318968550581,0.44,BLOQUEADA,403
2026-09-16T16:19:47.186717+00:00,GET,/tienda1/miembros/fotos.jsp,0.9979490091469578,0.44,BLOQUEADA,403
2026-09-16T16:19:47.235115+00:00,GET,/tienda1/miembros/imagenes/zarauz.jpg,0.997965889275373,0.44,BLOQUEADA,403
2026-09-16T16:19:47.281449+00:00,GET,/tienda1/publico/anadir.jsp,0.9988854472184335,0.44,BLOQUEADA,403
2026-09-16T16:19:47.328475+00:00,GET,/tienda1/imagenes/1.gif,0.9979989691841095,0.44,BLOQUEADA,403
2026-09-16T16:19:47.374774+00:00,GET,/tienda1/publico/anadir.jsp,0.9989145407491482,0.44,BLOQUEADA,403
2026-09-16T16:19:47.420449+00:00,GET,/tienda1/imagenes/nuestratierra.jpg,0.9980311680198145,0.44,BLOQUEADA,403
2026-09-16T16:19:47.467103+00:00,GET,/tienda1/imagenes/logo.gif,0.9980469465004089,0.44,BLOQUEADA,403
2026-09-16T16:19:47.512785+00:00,GET,/tienda1/publico/autenticar.jsp,0.9989033140201726,0.44,BLOQUEADA,403
2026-09-16T16:19:47.560676+00:00,GET,/tienda1/imagenes/1.gif,0.9980778798296879,0.44,BLOQUEADA,403
2026-09-16T16:19:47.607420+00:00,GET,/tienda1/imagenes/nuestratierra.jpg,0.998093041748723,0.44,BLOQUEADA,403
2026-09-16T16:19:47.653798+00:00,GET,/tienda1/publico/vaciar.jsp,0.9985346624971057,0.44,BLOQUEADA,403
2026-09-16T16:19:47.700696+00:00,POST,/tienda1/miembros/editar.jsp,0.9983214021081266,0.44,BLOQUEADA,403
2026-09-16T16:19:47.747395+00:00,GET,/tienda1/imagenes/logo.gif,0.9981373494266261,0.44,BLOQUEADA,403
2026-09-16T16:19:47.793294+00:00,GET,/tienda1/global/estilos.css/,0.9981517369156467,0.44,BLOQUEADA,403
2026-09-16T16:19:47.839529+00:00,GET,/tienda1/publico/pagar.jsp,0.9995540681448678,0.44,BLOQUEADA,403
2026-09-16T16:19:47.885193+00:00,POST,/tienda1/publico/vaciar.jsp,0.9986210890272893,0.44,BLOQUEADA,403
2026-09-16T16:19:47.930962+00:00,POST,/tienda1/publico/entrar.jsp,0.9995698006900614,0.44,BLOQUEADA,403
2026-09-16T16:19:47.976264+00:00,GET,/tienda1/publico/anadir.jsp,0.998977154014402,0.44,BLOQUEADA,403
2026-09-16T16:19:48.023922+00:00,GET,/tienda1/miembros/salir.jsp,0.9982209518508525,0.44,BLOQUEADA,403
2026-09-16T16:19:48.071560+00:00,POST,/tienda1/publico/caracteristicas.jsp,0.9987644615747494,0.44,BLOQUEADA,403
2026-09-16T16:19:48.117824+00:00,GET,/tienda1/imagenes/1.gif,0.9982474224241087,0.44,BLOQUEADA,403
2026-09-16T16:19:48.165451+00:00,GET,/tienda1/global/estilos.css,0.9982604085482759,0.44,BLOQUEADA,403
2026-09-16T16:19:48.211976+00:00,POST,/tienda1/miembros/editar.jsp,0.9984778090625402,0.44,BLOQUEADA,403
2026-09-16T16:19:48.258364+00:00,GET,/tienda1/imagenes/cmenbul.gif,0.9982858958770036,0.44,BLOQUEADA,403
2026-09-16T16:19:48.306579+00:00,GET,/tienda1/publico/anadir.jsp,0.999075781184603,0.44,BLOQUEADA,403
2026-09-16T16:19:48.353211+00:00,GET,/tienda1/publico/carrito.jsp/6909030637832563290.jsp.BAK,0.998310753906598,0.44,BLOQUEADA,403
2026-09-16T16:19:48.400359+00:00,GET,/tienda1/global/estilos.css,0.9983229532168906,0.44,BLOQUEADA,403
2026-09-16T16:19:48.447013+00:00,GET,/tienda1/publico/anadir.jsp,0.9990888575911369,0.44,BLOQUEADA,403
2026-09-16T16:19:48.493135+00:00,GET,/tienda1/publico/autenticar.jsp,0.9995781084624817,0.44,BLOQUEADA,403
2026-09-16T16:19:48.539311+00:00,GET,/tienda1/imagenes/logo.gif/,0.9983586613203038,0.44,BLOQUEADA,403
2026-09-16T16:19:48.584941+00:00,GET,/tienda1/imagenes/cmenbul.gif,0.9983702751932642,0.44,BLOQUEADA,403
2026-09-16T16:19:48.631718+00:00,POST,/tienda1/publico/vaciar.jsp,0.9988287334725693,0.44,BLOQUEADA,403
2026-09-16T16:19:48.677464+00:00,GET,/tienda1/miembros/index.jsp,0.9983930832329178,0.44,BLOQUEADA,403
2026-09-16T16:19:48.723492+00:00,GET,/tienda1/publico/anadir.jsp,0.9990654855649413,0.44,BLOQUEADA,403
2026-09-16T16:19:48.769939+00:00,GET,/tienda1/miembros/editar.jsp,0.9994450908809573,0.44,BLOQUEADA,403
2026-09-16T16:19:48.818840+00:00,GET,/tienda1/imagenes/nuestratierra.jpg/.Inc,0.9984262784238058,0.44,BLOQUEADA,403
2026-09-16T16:19:48.864987+00:00,GET,/tienda1/global/menum.jsp,0.9984370806756843,0.44,BLOQUEADA,403
2026-09-16T16:19:48.910669+00:00,GET,/tienda1/publico/caracteristicas.jsp,0.9985816974797924,0.44,BLOQUEADA,403
2026-09-16T16:19:48.958009+00:00,GET,/tienda1/publico/registro.jsp,0.9994629719747294,0.44,BLOQUEADA,403
2026-09-16T16:19:49.006585+00:00,POST,/tienda1/publico/autenticar.jsp,0.9988489474115846,0.44,BLOQUEADA,403
2026-09-16T16:19:49.052332+00:00,POST,/tienda1/publico/entrar.jsp,0.9988661386999294,0.44,BLOQUEADA,403
2026-09-16T16:19:49.098341+00:00,GET,/tienda1/publico/anadir.jsp,0.9991000675560168,0.44,BLOQUEADA,403
2026-09-16T16:19:49.143728+00:00,GET,/tienda1/global/creditos.jsp/,0.9984992727475948,0.44,BLOQUEADA,403
2026-09-16T16:19:49.190540+00:00,GET,/tienda1/imagenes/2.gif,0.9985092186635921,0.44,BLOQUEADA,403
2026-09-16T16:19:49.237587+00:00,GET,/tienda1/miembros/editar.jsp,0.9994570019293862,0.44,BLOQUEADA,403
2026-09-16T16:19:49.285960+00:00,GET,/tienda1/miembros/fotos.jsp,0.9985287670648892,0.44,BLOQUEADA,403
2026-09-16T16:19:49.332425+00:00,GET,/tienda1/imagenes/nuestratierra.jpg,0.9985383729599263,0.44,BLOQUEADA,403
2026-09-16T16:19:49.378113+00:00,POST,/tienda1/publico/vaciar.jsp,0.9989261691023896,0.44,BLOQUEADA,403
2026-09-16T16:19:49.423584+00:00,GET,/tienda1/asf-logo-wide.gif,0.9985572564302757,0.44,BLOQUEADA,403
2026-09-16T16:19:49.469986+00:00,GET,/tienda1/publico/anadir.jsp,0.9991225994354365,0.44,BLOQUEADA,403
2026-09-16T16:19:49.515794+00:00,GET,/tienda1/miembros/salir.jsp,0.9985757128464479,0.44,BLOQUEADA,403
2026-09-16T16:19:49.562622+00:00,GET,/tienda1/global/menum.jsp,0.9985847848151232,0.44,BLOQUEADA,403
2026-09-16T16:19:49.608502+00:00,GET,/tienda1/imagenes/1.gif/.bak,0.9985937546511175,0.44,BLOQUEADA,403
2026-09-16T16:19:49.655589+00:00,POST,/tienda1/publico/caracteristicas.jsp,0.9989739842925233,0.44,BLOQUEADA,403
2026-09-16T16:29:56.413104+00:00,GET,/tienda1/miembros/imagenes/castro.jpg,0.002995806901833758,0.44,LIBERADA,200
2026-09-16T16:29:56.465781+00:00,GET,/tienda1/imagenes/1.gif,0.0030527582216806014,0.44,LIBERADA,200
2026-09-16T16:29:56.515337+00:00,GET,/tienda1/publico/pagar.jsp,0.988318775530027,0.44,BLOQUEADA,403
2026-09-16T16:29:56.562035+00:00,POST,/tienda1/publico/caracteristicas.jsp,0.007774641141437682,0.44,LIBERADA,200
2026-09-16T16:29:56.610116+00:00,POST,/tienda1/publico/anadir.jsp,0.006118084337523877,0.44,LIBERADA,200
2026-09-16T16:29:56.658105+00:00,GET,/CFIDE/administrator/index.cfm,0.003297842777179281,0.44,LIBERADA,200
2026-09-16T16:29:56.706273+00:00,GET,/tienda1/publico/entrar.jsp,0.003995368448060525,0.44,LIBERADA,200
2026-09-16T16:29:56.756055+00:00,GET,/tienda1/publico/miembros.jsp,0.0034316297312468043,0.44,LIBERADA,200
2026-09-16T16:29:56.805161+00:00,POST,/tienda1/publico/autenticar.jsp,0.004855525365175765,0.44,LIBERADA,200
2026-09-16T16:29:56.854550+00:00,POST,/tienda1/publico/autenticar.jsp,0.007167127965491553,0.44,LIBERADA,200
2026-09-16T16:29:56.903789+00:00,GET,/samples/gbook/query.htm,0.0036479216129616937,0.44,LIBERADA,200
2026-09-16T16:29:56.955823+00:00,POST,/tienda1/miembros/editar.jsp,0.0038852054701476514,0.44,LIBERADA,200
2026-09-16T16:29:57.008678+00:00,GET,/tienda1/publico/autenticar.jsp,0.013956496138898405,0.44,LIBERADA,200
2026-09-16T16:29:57.060922+00:00,GET,/tienda1/publico/entrar.jsp,0.0046467985050978305,0.44,LIBERADA,200
2026-09-16T16:29:57.110474+00:00,GET,/tienda1/publico/entrar.jsp,0.004751788528715089,0.44,LIBERADA,200
2026-09-16T16:29:57.161068+00:00,GET,/tienda1/publico/vaciar.jsp,0.004867779660853012,0.44,LIBERADA,200
2026-09-16T16:29:57.211093+00:00,GET,/tienda1/publico/entrar.jsp,0.004983816096311293,0.44,LIBERADA,200
2026-09-16T16:29:57.263545+00:00,GET,/tienda1/publico/autenticar.jsp,0.012531766613281209,0.44,LIBERADA,200
2026-09-16T16:29:57.314691+00:00,GET,/tienda1/publico/miembros.jsp,0.004331929563866735,0.44,LIBERADA,200
2026-09-16T16:29:57.364288+00:00,POST,/tienda1/publico/vaciar.jsp,0.01131757035412228,0.44,LIBERADA,200
2026-09-16T16:29:57.412742+00:00,GET,/tienda1/imagenes/logo.gif,0.00453143836936683,0.44,LIBERADA,200
2026-09-16T16:29:57.461446+00:00,POST,/tienda1/publico/pagar.jsp,0.9915633984327981,0.44,BLOQUEADA,403
2026-09-16T16:29:57.508091+00:00,POST,/tienda1/publico/caracteristicas.jsp,0.013483839767042835,0.44,LIBERADA,200
2026-09-16T16:29:57.557215+00:00,POST,/tienda1/publico/pagar.jsp,0.9919432515708034,0.44,BLOQUEADA,403
2026-09-16T16:29:57.605343+00:00,GET,/IISSamples/sdk/asp/docs/sampfram.asp,0.004971014519047503,0.44,LIBERADA,200
2026-09-16T16:29:57.655643+00:00,GET,/tienda1/index.jsp,0.005090127606431494,0.44,LIBERADA,200
2026-09-16T16:29:57.703899+00:00,GET,/tienda1/publico/miembros.jsp,0.005213214716543757,0.44,LIBERADA,200
2026-09-16T16:29:57.753875+00:00,POST,/tienda1/miembros/editar.jsp,0.005208157196356265,0.44,LIBERADA,200
2026-09-16T16:29:57.803606+00:00,GET,/tienda1/miembros/editar.jsp,0.19147789450400177,0.44,LIBERADA,200
2026-09-16T16:29:57.854733+00:00,GET,/tienda1/miembros/editar.jsp,0.1977086607326972,0.44,LIBERADA,200
2026-09-16T16:29:57.906428+00:00,POST,/tienda1/publico/autenticar.jsp,0.01285516649031295,0.44,LIBERADA,200
2026-09-16T16:29:57.955419+00:00,GET,/tienda1/publico/registro.jsp,0.6124212163800039,0.44,BLOQUEADA,403
2026-09-16T16:29:58.005965+00:00,POST,/tienda1/publico/registro.jsp,0.0017252433042374657,0.44,LIBERADA,200
2026-09-16T16:29:58.055007+00:00,POST,/tienda1/publico/pagar.jsp,0.9936821133677674,0.44,BLOQUEADA,403
2026-09-16T16:29:58.103662+00:00,GET,/tienda1/miembros/fotos.jsp,0.006360900718633968,0.44,LIBERADA,200
2026-09-16T16:29:58.156173+00:00,GET,/tienda1/imagenes/logo.gif,0.006527532907550786,0.44,LIBERADA,200
2026-09-16T16:29:58.205517+00:00,GET,/tienda1/miembros/imagenes/zarauz.jpg,0.006700011952479204,0.44,LIBERADA,200
2026-09-16T16:29:58.255783+00:00,GET,/tienda1/publico/entrar.jsp,0.008422557958749462,0.44,LIBERADA,200
2026-09-16T16:29:58.305342+00:00,GET,/tienda1/publico/autenticar.jsp,0.024280612563376297,0.44,LIBERADA,200
2026-09-16T16:29:58.355030+00:00,POST,/tienda1/publico/caracteristicas.jsp,0.023443502080893394,0.44,LIBERADA,200
2026-09-16T16:29:58.404641+00:00,GET,/tienda1/global/menum.jsp,0.007453244358244244,0.44,LIBERADA,200
2026-09-16T16:29:58.453640+00:00,GET,/tienda1/publico/entrar.jsp,0.009414377674593548,0.44,LIBERADA,200
2026-09-16T16:29:58.502744+00:00,POST,/tienda1/publico/autenticar.jsp,0.01907134280612513,0.44,LIBERADA,200
2026-09-16T16:29:58.552601+00:00,GET,/tienda1/publico/miembros.jsp,0.008092128562388976,0.44,LIBERADA,200
2026-09-16T16:29:58.603997+00:00,POST,/tienda1/publico/anadir.jsp,0.020193425459936278,0.44,LIBERADA,200
2026-09-16T16:29:58.655022+00:00,GET,/tienda1/miembros/salir.jsp,0.00855772992950207,0.44,LIBERADA,200
2026-09-16T16:29:58.704675+00:00,GET,/tienda1/imagenes/3.gif.bak,0.008803426004319997,0.44,LIBERADA,200
2026-09-16T16:29:58.754288+00:00,GET,/tienda1/imagenes/cmenbul.gif,0.009058194013577365,0.44,LIBERADA,200
2026-09-16T16:29:58.803151+00:00,GET,/tienda1/publico/miembros.jsp,0.00932240985140636,0.44,LIBERADA,200
2026-09-16T16:29:58.852323+00:00,GET,/tienda1/imagenes/1.gif.old,0.009596465965218686,0.44,LIBERADA,200
2026-09-16T16:29:58.902801+00:00,GET,/tienda1/publico/anadir.jsp,0.03676662575101823,0.44,LIBERADA,200
2026-09-16T16:29:58.952720+00:00,GET,/tienda1/imagenes/cmenbul.gif,0.010175756025163617,0.44,LIBERADA,200
2026-09-16T16:29:59.004624+00:00,GET,/tienda1/global/creditos.jsp,0.010481864413398047,0.44,LIBERADA,200
2026-09-16T16:29:59.057336+00:00,POST,/tienda1/miembros/editar.jsp,0.009854808384310994,0.44,LIBERADA,200
2026-09-16T16:29:59.107018+00:00,POST,/tienda1/publico/caracteristicas.jsp,0.039928081843510925,0.44,LIBERADA,200
2026-09-16T16:29:59.156191+00:00,POST,/tienda1/publico/vaciar.jsp,0.03737707943287145,0.44,LIBERADA,200
2026-09-16T16:29:59.205030+00:00,POST,/tienda1/publico/caracteristicas.jsp,0.9944691604027645,0.44,BLOQUEADA,403
2026-09-16T16:29:59.252553+00:00,POST,/tienda1/publico/caracteristicas.jsp,0.0445914646347246,0.44,LIBERADA,200
2026-09-16T16:29:59.301607+00:00,GET,/tienda1/global/titulo.jsp,0.012579733026960844,0.44,LIBERADA,200
2026-09-16T16:29:59.351134+00:00,GET,/tienda1/miembros/index.jsp,0.012977985833506818,0.44,LIBERADA,200
2026-09-16T16:29:59.400048+00:00,GET,/samples/sampsite/sampsite.htm,0.013391722118964937,0.44,LIBERADA,200
